component,age_years,weight_kg,contains_lithium,contains_lead,contains_mercury,contains_cadmium,contains_cfc,recyclable,material_type,weight_class,condition,region_risk,disposal_history,hazard_score
Refrigerator,7.92,1.03,0,0,0,0,1,1,metal_cfc,heavy,broken,low,formal,100.0
Refrigerator,11.22,39.96,0,0,0,0,1,1,metal_cfc,heavy,broken,low,informal,100.0
Refrigerator,5.78,29.94,0,0,0,0,1,1,metal_cfc,heavy,working,medium,informal,100.0
Refrigerator,2.22,38.9,0,0,0,0,1,1,metal_cfc,heavy,working,high,informal,100.0
Refrigerator,2.31,57.74,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,informal,100.0
Refrigerator,9.9,58.74,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,none,100.0
Refrigerator,2.02,32.82,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,informal,100.0
Refrigerator,1.98,43.2,0,0,0,0,1,1,metal_cfc,heavy,working,medium,informal,100.0
Refrigerator,9.57,14.03,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,none,100.0
Refrigerator,1.96,25.66,0,0,0,0,1,1,metal_cfc,heavy,working,high,none,100.0
Refrigerator,1.72,30.37,0,0,0,0,1,1,metal_cfc,heavy,broken,high,informal,100.0
Refrigerator,5.03,50.89,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,10.24,49.92,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,9.63,29.19,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,formal,100.0
Refrigerator,11.42,18.31,0,0,0,0,1,1,metal_cfc,heavy,working,medium,informal,100.0
Refrigerator,6.76,33.11,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,none,100.0
Refrigerator,4.84,15.5,0,0,0,0,1,1,metal_cfc,heavy,working,medium,none,100.0
Refrigerator,0.74,25.14,0,0,0,0,1,1,metal_cfc,heavy,broken,medium,informal,100.0
Refrigerator,2.86,44.52,0,0,0,0,1,1,metal_cfc,heavy,working,high,formal,100.0
Refrigerator,8.81,19.16,0,0,0,0,1,1,metal_cfc,heavy,broken,low,formal,100.0
Refrigerator,6.17,4.93,0,0,0,0,1,1,metal_cfc,heavy,working,high,none,100.0
Refrigerator,6.77,16.19,0,0,0,0,1,1,metal_cfc,heavy,broken,medium,none,100.0
Refrigerator,3.55,40.33,0,0,0,0,1,1,metal_cfc,heavy,working,low,formal,95.46
Refrigerator,3.95,9.08,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,none,100.0
Refrigerator,6.71,4.66,0,0,0,0,1,1,metal_cfc,heavy,working,low,informal,100.0
Refrigerator,9.72,27.99,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,none,100.0
Refrigerator,9.51,10.1,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,6.71,3.03,0,0,0,0,1,1,metal_cfc,heavy,working,low,formal,100.0
Refrigerator,9.05,43.4,0,0,0,0,1,1,metal_cfc,heavy,working,high,formal,100.0
Refrigerator,4.78,15.29,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,none,100.0
Refrigerator,1.14,8.54,0,0,0,0,1,1,metal_cfc,heavy,working,medium,formal,96.55
Refrigerator,6.56,33.7,0,0,0,0,1,1,metal_cfc,heavy,working,low,informal,100.0
Refrigerator,7.33,12.61,0,0,0,0,1,1,metal_cfc,heavy,working,high,formal,100.0
Refrigerator,3.92,8.15,0,0,0,0,1,1,metal_cfc,heavy,working,medium,informal,100.0
Refrigerator,9.5,56.25,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,formal,100.0
Refrigerator,1.33,42.2,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,none,100.0
Refrigerator,1.54,56.87,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,1.92,24.06,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,none,100.0
Refrigerator,2.26,22.0,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,none,100.0
Refrigerator,4.72,6.36,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,none,100.0
Refrigerator,9.48,23.42,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,informal,100.0
Refrigerator,10.2,38.66,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,none,100.0
Refrigerator,11.08,5.7,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,none,100.0
Refrigerator,9.67,43.21,0,0,0,0,1,1,metal_cfc,heavy,working,medium,formal,100.0
Refrigerator,4.38,1.09,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,2.98,7.24,0,0,0,0,1,1,metal_cfc,heavy,broken,low,none,100.0
Refrigerator,10.19,30.06,0,0,0,0,1,1,metal_cfc,heavy,broken,low,informal,100.0
Refrigerator,11.18,3.95,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,none,100.0
Refrigerator,3.44,21.88,0,0,0,0,1,1,metal_cfc,heavy,broken,low,none,100.0
Refrigerator,8.71,12.46,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,informal,100.0
Refrigerator,11.62,27.14,0,0,0,0,1,1,metal_cfc,heavy,working,medium,none,100.0
Refrigerator,10.63,21.02,0,0,0,0,1,1,metal_cfc,heavy,working,high,informal,100.0
Refrigerator,9.5,26.56,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,informal,100.0
Refrigerator,4.72,31.56,0,0,0,0,1,1,metal_cfc,heavy,broken,medium,informal,100.0
Refrigerator,8.21,16.17,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,none,100.0
Refrigerator,0.84,37.09,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,1.44,11.61,0,0,0,0,1,1,metal_cfc,heavy,broken,medium,informal,100.0
Refrigerator,6.35,14.6,0,0,0,0,1,1,metal_cfc,heavy,broken,low,formal,100.0
Refrigerator,5.8,17.18,0,0,0,0,1,1,metal_cfc,heavy,working,medium,none,100.0
Refrigerator,1.34,16.43,0,0,0,0,1,1,metal_cfc,heavy,broken,medium,none,100.0
Refrigerator,0.58,31.1,0,0,0,0,1,1,metal_cfc,heavy,working,medium,none,100.0
Refrigerator,5.77,56.7,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,informal,100.0
Refrigerator,3.26,28.19,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,10.05,39.84,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,none,100.0
Refrigerator,2.91,2.37,0,0,0,0,1,1,metal_cfc,heavy,broken,high,none,100.0
Refrigerator,6.6,1.68,0,0,0,0,1,1,metal_cfc,heavy,working,medium,informal,100.0
Refrigerator,6.91,44.56,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,formal,100.0
Refrigerator,8.47,59.44,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,5.57,51.42,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,formal,100.0
Refrigerator,4.12,30.73,0,0,0,0,1,1,metal_cfc,heavy,broken,low,informal,100.0
Refrigerator,10.35,23.77,0,0,0,0,1,1,metal_cfc,heavy,working,medium,informal,100.0
Refrigerator,6.31,59.3,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,formal,100.0
Refrigerator,5.51,9.42,0,0,0,0,1,1,metal_cfc,heavy,broken,high,formal,100.0
Refrigerator,11.32,52.9,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,informal,100.0
Refrigerator,6.86,6.89,0,0,0,0,1,1,metal_cfc,heavy,working,medium,formal,100.0
Refrigerator,6.7,58.13,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,informal,100.0
Refrigerator,10.17,59.81,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,none,100.0
Refrigerator,5.17,2.47,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,none,100.0
Refrigerator,11.41,16.09,0,0,0,0,1,1,metal_cfc,heavy,broken,low,informal,100.0
Refrigerator,9.97,38.85,0,0,0,0,1,1,metal_cfc,heavy,broken,high,none,100.0
Refrigerator,6.45,7.03,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,informal,100.0
Refrigerator,0.62,11.7,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,informal,100.0
Refrigerator,5.38,42.88,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Refrigerator,0.8,13.31,0,0,0,0,1,1,metal_cfc,heavy,broken,low,formal,100.0
Refrigerator,5.96,0.61,0,0,0,0,1,1,metal_cfc,heavy,working,high,none,100.0
Refrigerator,9.5,50.73,0,0,0,0,1,1,metal_cfc,heavy,broken,medium,formal,100.0
Refrigerator,10.22,43.63,0,0,0,0,1,1,metal_cfc,heavy,broken,low,formal,100.0
Refrigerator,2.65,4.01,0,0,0,0,1,1,metal_cfc,heavy,broken,low,none,100.0
Refrigerator,4.7,50.5,0,0,0,0,1,1,metal_cfc,heavy,damaged,high,none,100.0
Refrigerator,10.72,27.6,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,none,100.0
Refrigerator,11.62,16.12,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,informal,100.0
Refrigerator,5.58,20.05,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,formal,100.0
Refrigerator,9.25,42.78,0,0,0,0,1,1,metal_cfc,heavy,damaged,low,none,100.0
Refrigerator,7.13,9.3,0,0,0,0,1,1,metal_cfc,heavy,damaged,medium,informal,100.0
Air-Conditioner,4.94,25.22,0,0,0,0,1,1,metal_cfc,medium,damaged,low,formal,100.0
Air-Conditioner,3.61,22.24,0,0,0,0,1,1,metal_cfc,medium,damaged,high,none,100.0
Air-Conditioner,9.0,5.21,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,3.97,23.05,0,0,0,0,1,1,metal_cfc,medium,broken,high,formal,100.0
Air-Conditioner,1.85,15.13,0,0,0,0,1,1,metal_cfc,medium,broken,medium,informal,100.0
Air-Conditioner,9.78,31.4,0,0,0,0,1,1,metal_cfc,medium,working,low,informal,100.0
Air-Conditioner,11.27,18.51,0,0,0,0,1,1,metal_cfc,medium,broken,high,formal,100.0
Air-Conditioner,4.77,30.11,0,0,0,0,1,1,metal_cfc,medium,broken,low,informal,100.0
Air-Conditioner,6.08,32.45,0,0,0,0,1,1,metal_cfc,medium,broken,low,none,100.0
Air-Conditioner,8.54,24.73,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,100.0
Air-Conditioner,7.85,20.29,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,9.63,29.68,0,0,0,0,1,1,metal_cfc,medium,broken,medium,informal,100.0
Air-Conditioner,10.83,53.78,0,0,0,0,1,1,metal_cfc,medium,damaged,high,formal,100.0
Air-Conditioner,2.55,14.37,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,2.05,17.78,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,9.2,19.93,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,4.47,48.46,0,0,0,0,1,1,metal_cfc,medium,working,low,formal,94.81
Air-Conditioner,3.41,33.32,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,formal,100.0
Air-Conditioner,10.44,18.57,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,1.34,47.41,0,0,0,0,1,1,metal_cfc,medium,working,medium,none,90.29
Air-Conditioner,6.96,44.46,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,9.07,22.74,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,11.19,32.71,0,0,0,0,1,1,metal_cfc,medium,damaged,high,formal,100.0
Air-Conditioner,9.97,51.42,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,3.15,17.48,0,0,0,0,1,1,metal_cfc,medium,broken,low,none,100.0
Air-Conditioner,1.53,20.25,0,0,0,0,1,1,metal_cfc,medium,working,high,none,99.09
Air-Conditioner,5.79,13.42,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,0.54,14.3,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,7.06,51.71,0,0,0,0,1,1,metal_cfc,medium,damaged,high,none,100.0
Air-Conditioner,6.92,18.27,0,0,0,0,1,1,metal_cfc,medium,working,low,informal,100.0
Air-Conditioner,10.12,34.34,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,3.78,47.57,0,0,0,0,1,1,metal_cfc,medium,broken,high,formal,100.0
Air-Conditioner,10.63,19.7,0,0,0,0,1,1,metal_cfc,medium,working,high,informal,100.0
Air-Conditioner,3.8,44.21,0,0,0,0,1,1,metal_cfc,medium,damaged,high,formal,100.0
Air-Conditioner,4.58,28.92,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,6.83,49.56,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,5.87,17.14,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,1.77,13.17,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,9.0,25.58,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,2.01,14.14,0,0,0,0,1,1,metal_cfc,medium,broken,high,none,100.0
Air-Conditioner,6.05,31.22,0,0,0,0,1,1,metal_cfc,medium,broken,high,formal,100.0
Air-Conditioner,2.96,40.57,0,0,0,0,1,1,metal_cfc,medium,damaged,high,formal,100.0
Air-Conditioner,6.38,55.11,0,0,0,0,1,1,metal_cfc,medium,broken,low,informal,100.0
Air-Conditioner,11.63,54.89,0,0,0,0,1,1,metal_cfc,medium,working,low,formal,100.0
Air-Conditioner,10.96,11.63,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,3.66,54.58,0,0,0,0,1,1,metal_cfc,medium,damaged,low,none,98.49
Air-Conditioner,11.51,4.67,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,11.52,30.19,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,100.0
Air-Conditioner,10.34,26.09,0,0,0,0,1,1,metal_cfc,medium,working,low,none,100.0
Air-Conditioner,2.87,19.31,0,0,0,0,1,1,metal_cfc,medium,damaged,high,none,100.0
Air-Conditioner,2.88,21.5,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,100.0
Air-Conditioner,10.81,48.4,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,100.0
Air-Conditioner,3.14,11.98,0,0,0,0,1,1,metal_cfc,medium,working,medium,formal,97.44
Air-Conditioner,6.06,24.97,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,3.86,10.37,0,0,0,0,1,1,metal_cfc,medium,damaged,high,informal,100.0
Air-Conditioner,1.06,12.62,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,formal,99.72
Air-Conditioner,5.13,38.95,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,1.98,56.86,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,6.23,18.61,0,0,0,0,1,1,metal_cfc,medium,broken,high,none,100.0
Air-Conditioner,9.28,8.2,0,0,0,0,1,1,metal_cfc,medium,working,high,formal,100.0
Air-Conditioner,9.16,28.43,0,0,0,0,1,1,metal_cfc,medium,damaged,low,none,100.0
Air-Conditioner,8.29,42.16,0,0,0,0,1,1,metal_cfc,medium,broken,medium,informal,100.0
Air-Conditioner,11.47,38.53,0,0,0,0,1,1,metal_cfc,medium,damaged,low,none,100.0
Air-Conditioner,5.91,11.94,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,6.79,26.17,0,0,0,0,1,1,metal_cfc,medium,broken,high,none,100.0
Air-Conditioner,10.1,50.55,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,2.31,1.87,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,10.98,20.74,0,0,0,0,1,1,metal_cfc,medium,damaged,low,formal,100.0
Air-Conditioner,10.06,46.01,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,9.77,16.79,0,0,0,0,1,1,metal_cfc,medium,working,medium,none,100.0
Air-Conditioner,3.28,4.72,0,0,0,0,1,1,metal_cfc,medium,damaged,high,informal,100.0
Air-Conditioner,6.17,2.41,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,8.17,17.06,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,5.66,32.27,0,0,0,0,1,1,metal_cfc,medium,damaged,high,informal,100.0
Air-Conditioner,7.93,9.05,0,0,0,0,1,1,metal_cfc,medium,broken,medium,none,100.0
Air-Conditioner,6.56,55.79,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,formal,100.0
Air-Conditioner,9.73,14.83,0,0,0,0,1,1,metal_cfc,medium,broken,high,none,100.0
Air-Conditioner,9.45,7.87,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,2.28,10.98,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,2.6,34.44,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,4.36,45.91,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,1.49,5.47,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,4.6,35.55,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,1.27,1.7,0,0,0,0,1,1,metal_cfc,medium,working,high,informal,100.0
Air-Conditioner,8.78,55.1,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,7.08,54.45,0,0,0,0,1,1,metal_cfc,medium,working,medium,none,100.0
Air-Conditioner,5.22,28.92,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,100.0
Air-Conditioner,5.8,40.28,0,0,0,0,1,1,metal_cfc,medium,working,medium,none,100.0
Air-Conditioner,10.47,37.58,0,0,0,0,1,1,metal_cfc,medium,damaged,low,none,100.0
Air-Conditioner,3.55,56.02,0,0,0,0,1,1,metal_cfc,medium,broken,high,formal,100.0
Air-Conditioner,5.59,37.07,0,0,0,0,1,1,metal_cfc,medium,broken,low,none,100.0
Air-Conditioner,9.96,31.1,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,8.89,24.66,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,3.28,28.99,0,0,0,0,1,1,metal_cfc,medium,broken,medium,none,100.0
Air-Conditioner,1.61,28.57,0,0,0,0,1,1,metal_cfc,medium,broken,high,formal,100.0
Air-Conditioner,5.21,46.81,0,0,0,0,1,1,metal_cfc,medium,broken,low,none,100.0
Air-Conditioner,7.31,22.8,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,2.53,48.77,0,0,0,0,1,1,metal_cfc,medium,damaged,low,none,88.88
Air-Conditioner,11.22,56.84,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,5.18,23.0,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,3.57,30.55,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,100.0
Air-Conditioner,10.99,56.77,0,0,0,0,1,1,metal_cfc,medium,working,low,informal,100.0
Air-Conditioner,10.79,58.32,0,0,0,0,1,1,metal_cfc,medium,broken,low,none,100.0
Air-Conditioner,5.59,2.77,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,7.55,52.13,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,1.04,40.12,0,0,0,0,1,1,metal_cfc,medium,broken,low,none,100.0
Air-Conditioner,10.31,54.86,0,0,0,0,1,1,metal_cfc,medium,damaged,high,informal,100.0
Air-Conditioner,1.0,43.23,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,formal,100.0
Air-Conditioner,8.2,0.03,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,4.58,19.25,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,5.45,52.5,0,0,0,0,1,1,metal_cfc,medium,damaged,low,none,100.0
Air-Conditioner,1.12,8.44,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,6.77,17.02,0,0,0,0,1,1,metal_cfc,medium,broken,high,none,100.0
Air-Conditioner,11.75,9.52,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,1.98,25.82,0,0,0,0,1,1,metal_cfc,medium,damaged,high,formal,100.0
Air-Conditioner,0.86,58.01,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,1.26,59.36,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,94.28
Air-Conditioner,8.58,4.09,0,0,0,0,1,1,metal_cfc,medium,working,low,none,100.0
Air-Conditioner,2.68,34.41,0,0,0,0,1,1,metal_cfc,medium,working,high,none,97.47
Air-Conditioner,3.19,3.0,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,11.36,23.78,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,5.91,42.4,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,6.21,32.67,0,0,0,0,1,1,metal_cfc,medium,working,high,none,100.0
Air-Conditioner,5.72,32.44,0,0,0,0,1,1,metal_cfc,medium,broken,medium,informal,100.0
Air-Conditioner,6.17,34.75,0,0,0,0,1,1,metal_cfc,medium,working,high,none,100.0
Air-Conditioner,7.45,7.27,0,0,0,0,1,1,metal_cfc,medium,working,medium,informal,100.0
Air-Conditioner,7.27,5.36,0,0,0,0,1,1,metal_cfc,medium,damaged,low,none,100.0
Air-Conditioner,4.24,5.69,0,0,0,0,1,1,metal_cfc,medium,broken,medium,informal,100.0
Air-Conditioner,7.97,1.49,0,0,0,0,1,1,metal_cfc,medium,broken,medium,formal,100.0
Air-Conditioner,3.37,3.95,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,4.68,13.02,0,0,0,0,1,1,metal_cfc,medium,damaged,high,formal,100.0
Air-Conditioner,5.64,15.26,0,0,0,0,1,1,metal_cfc,medium,broken,medium,informal,100.0
Air-Conditioner,4.0,10.92,0,0,0,0,1,1,metal_cfc,medium,working,high,formal,99.18
Air-Conditioner,5.28,28.16,0,0,0,0,1,1,metal_cfc,medium,damaged,low,informal,100.0
Air-Conditioner,8.13,39.95,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,formal,100.0
Air-Conditioner,3.12,16.78,0,0,0,0,1,1,metal_cfc,medium,working,medium,formal,96.61
Air-Conditioner,2.04,38.69,0,0,0,0,1,1,metal_cfc,medium,damaged,high,informal,100.0
Air-Conditioner,1.84,32.19,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,10.52,59.93,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,formal,100.0
Air-Conditioner,4.72,54.83,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,10.12,39.05,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,none,100.0
Air-Conditioner,6.22,40.05,0,0,0,0,1,1,metal_cfc,medium,working,high,informal,100.0
Air-Conditioner,4.44,8.3,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,11.56,35.96,0,0,0,0,1,1,metal_cfc,medium,broken,low,informal,100.0
Air-Conditioner,4.37,34.17,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,8.19,32.58,0,0,0,0,1,1,metal_cfc,medium,broken,low,formal,100.0
Air-Conditioner,6.9,56.78,0,0,0,0,1,1,metal_cfc,medium,damaged,medium,informal,100.0
Air-Conditioner,9.94,17.12,0,0,0,0,1,1,metal_cfc,medium,working,high,formal,100.0
Air-Conditioner,4.75,30.35,0,0,0,0,1,1,metal_cfc,medium,damaged,high,informal,100.0
Air-Conditioner,6.8,38.43,0,0,0,0,1,1,metal_cfc,medium,damaged,low,formal,100.0
Microwave,3.08,30.02,0,0,0,0,0,1,metal,heavy,broken,high,none,75.3
Microwave,5.03,11.52,0,0,0,0,0,1,metal,heavy,working,medium,none,56.16
Microwave,2.42,2.81,0,0,0,0,0,1,metal,heavy,broken,medium,none,73.93
Microwave,5.2,39.72,0,0,0,0,0,1,metal,heavy,damaged,medium,informal,72.71
Microwave,2.67,30.48,0,0,0,0,0,1,metal,heavy,damaged,high,none,70.12
Microwave,8.79,30.02,0,0,0,0,0,1,metal,heavy,broken,high,formal,82.85
Microwave,9.94,2.27,0,0,0,0,0,1,metal,heavy,damaged,medium,formal,72.1
Microwave,8.72,55.0,0,0,0,0,0,1,metal,heavy,broken,medium,informal,77.65
Microwave,0.51,7.22,0,0,0,0,0,1,metal,heavy,damaged,medium,informal,67.28
Microwave,1.35,11.53,0,0,0,0,0,1,metal,heavy,broken,high,none,84.61
Microwave,1.85,59.41,0,0,0,0,0,1,metal,heavy,working,low,none,58.98
Microwave,2.53,34.82,0,0,0,0,0,1,metal,heavy,broken,medium,none,68.15
Microwave,2.66,37.49,0,0,0,0,0,1,metal,heavy,damaged,low,informal,59.45
Microwave,5.66,19.24,0,0,0,0,0,1,metal,heavy,broken,high,informal,82.47
Microwave,10.4,33.96,0,0,0,0,0,1,metal,heavy,working,medium,informal,74.16
Microwave,5.56,54.07,0,0,0,0,0,1,metal,heavy,broken,medium,informal,79.9
Microwave,4.24,59.02,0,0,0,0,0,1,metal,heavy,damaged,low,informal,64.88
Microwave,0.77,27.01,0,0,0,0,0,1,metal,heavy,damaged,medium,formal,60.54
Microwave,2.39,41.35,0,0,0,0,0,1,metal,heavy,damaged,low,informal,62.02
Microwave,2.2,4.4,0,0,0,0,0,1,metal,heavy,broken,high,none,79.25
Microwave,8.74,40.17,0,0,0,0,0,1,metal,heavy,damaged,medium,formal,74.67
Microwave,6.25,21.46,0,0,0,0,0,1,metal,heavy,damaged,medium,none,73.77
Microwave,10.52,20.55,0,0,0,0,0,1,metal,heavy,broken,medium,none,89.06
Microwave,7.15,44.96,0,0,0,0,0,1,metal,heavy,broken,low,formal,80.72
Microwave,11.28,31.8,0,0,0,0,0,1,metal,heavy,damaged,medium,formal,74.05
Microwave,4.08,18.38,0,0,0,0,0,1,metal,heavy,broken,low,none,74.21
Microwave,3.45,35.58,0,0,0,0,0,1,metal,heavy,broken,medium,informal,71.85
Microwave,3.69,59.8,0,0,0,0,0,1,metal,heavy,broken,medium,informal,81.64
Microwave,1.07,1.87,0,0,0,0,0,1,metal,heavy,damaged,high,informal,68.09
Microwave,5.64,4.35,0,0,0,0,0,1,metal,heavy,broken,low,none,70.14
Microwave,5.4,59.13,0,0,0,0,0,1,metal,heavy,damaged,high,formal,73.07
